"path","prompt"
"midjourney_0097.png","modern white interior of tram with dark blue elements and orange accents clean open space huge windows"
"midjourney_0098.png","modern, simple, futuristic tram with glazing"
"midjourney_0099.png","tram exterior, natural, organic shapes, big windows, fast, streamlined, toned colours, city"
"midjourney_0102.png","modern futuristic tram super fast and oblique in city extraordinary two floors economic ecofriendly independent stylish and new"
"midjourney_0104.png","futuristic tram simple minimalistic shapes black metal with green and yellow led big windows"
"midjourney_0105.png","modern interior of tram futuristic"
"midjourney_0106.png","modern interior of tram futuristic"
"midjourney_0107.png","tram interior , interesting, modern, complicated shapes, interesting lightning, big windows , handrails and cozy seats"
"midjourney_0108.png","futuristic streamline tram interior in natural olive green colors. copper brancing pipes, seats have unusual form"
"midjourney_0111.png","interior of futuristic tram with big windows, cyber eco style, light green gray colors, handrails, screen on windows, a lot of place to sit, chairs, photorealistic, hi tech"
"midjourney_0112.png","tram, interior, modern, rings, bionic style, body of earthworm"
"midjourney_0113.png","exterioir of a futuristic tram inspired cosmos space"
"midjourney_0114.png","tram, interior, modern, body of earthworm, bionic shapes, colorful, lighting, rings, seats, bionic style"
"midjourney_0115.png","future, tram, streamlined, fast, wavy, brown, sand colors,bladerunner, seaweed, in the city"
"midjourney_0117.png","future, tram, streamlined, fast, wavy, brown, sand colors,bladerunner, seaweed, in the city"
"midjourney_0118.png","physician of the future"
"midjourney_0120.png","luxury glass"
"midjourney_0121.png","futuristic tram interior with organic light, cyberpank, cosmos"
"midjourney_0122.png","future, tram, streamlined, fast, wavy, brown,bladerunner, seaweed, in the city, modern"
"midjourney_0124.png","vincent callebaut envision future of mobility as timber-based evtols hydrofoils luxury ergonomic with bid windows and light colours"
"midjourney_0125.png","tram, inspiration Poznan, LED, future, high tech, modern, japan"
"midjourney_0126.png","tram,eco,big window,blue,abstrat seat,led light"
"midjourney_0127.png","interior of modern, futuristic, simple tram with glazing"
"midjourney_0132.png","photorealistic interior of future tram"
"midjourney_0133.png","functionallity"
"midjourney_0134.png","modern streamline tram interior in natural colors, copper pipes and seats in unusual forms"
"midjourney_0135.png","wave"
"midjourney_0136.png","photorealistic interior of future tram"
"midjourney_0137.png","hospital of the future"
"midjourney_0138.png","functional tram, technology, sky way tram, fast"
"midjourney_0139.png","tram interior, fast, unique forms, toned colours, wood, water, metal, light accent"
"midjourney_0140.png","tram, modern, interior, lighting, body of earthworm, fast, seats, bionic shapes, privacy seats"
"midjourney_0142.png","cuberpank,eco,light,led,tram"
"midjourney_0143.png","chair with light in high tech style"
"midjourney_0144.png","modern futuristic tram super fast and oblique in city extraordinary two floors economic ecofriendly independent stylish and new"
"midjourney_0146.png","tram, interior, modern, rings, bionic style, body of earthworm"
"midjourney_0147.png","modern interior of tram light futuristic blue leds orange elements of interior"
"midjourney_0148.png","tram,eco,big window,blue,abstrat seat,led light"
"midjourney_0149.png","space tram interior with organic shapes of seats and windows"
"midjourney_0151.png","tram, inspiration Poznan, LED, future, high tech, modern, japan"
"midjourney_0152.png","futuristic streamline tram exterior in natural light colors"
"midjourney_0153.png","tram neutral colours exterior, fast, future tram, streamlined form,"
"midjourney_0154.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric,"
"midjourney_0155.png","future, interior tram, streamlined, fast, wavy, navy blue,bladerunner, seaweed, in the city, modern"
"midjourney_0157.png","modern futuristic tram super fast and oblique in city extraordinary two floors economic ecofriendly independent stylish and new"
"midjourney_0158.png","the interior of modern, simple and futuristic tram, with glazing and nature"
"midjourney_0159.png","future, tram interior, streamlined, fast, wavy, brown, sand colors, navy blue, bone structure,bladerunner, seaweed"
"midjourney_0160.png","future, tram, streamlined, fast, wavy, brown,bladerunner, seaweed, in the city, modern"
"midjourney_0161.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_0164.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior"
"midjourney_0165.png","TRAM INTERIOR INSPIRED BY COSMOS SPACE"
"midjourney_0167.png","tram interior in dark shaded, copper accents, red leds, modernistic, futuristic, big windows"
"midjourney_0168.png","interior of the tram inspired by speed and futuristic cosmos space"
"midjourney_0171.png","modern interior of tram futuristic"
"midjourney_0175.png","tram inside vincent callebaut envision future of mobility as timber-based evtols hydrofoils luxury ergonomic with bid windows and light colours"
"midjourney_0176.png","futuristic tram interior in natural colors. copper brancing pipes, seats are in unusual form with organic convex forms and natural form of lighting"
"midjourney_0178.png","futuristic tram interior with organic light, cyberpank, cosmos"
"midjourney_0181.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, with geometric cube chair"
"midjourney_0182.png","futuristic tram streamlined cozy, piet mondian inspired, handrails, seats, colourful, fast, night scene, lights, unique design"
"midjourney_0184.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_0185.png","crooked lines"
"midjourney_0188.png","modern interior of tram futuristic"
"midjourney_0190.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior"
"midjourney_0191.png","modern tram interior design in high tech style"
"midjourney_0193.png","future tram streamlined designer round single chair linear light on ceiling big window futuristic"
"midjourney_0196.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior"
"midjourney_0197.png","future, interior tram, streamlined, fast, wavy, navy blue,bladerunner, seaweed, in the city, modern"
"midjourney_0198.png","interior of the tram inspired by speed and futuristic cosmos space"
"midjourney_0199.png","futuristic tram interior in natural colors. copper brancing pipes, seats are in unusual form with organic convex forms and natural form of lighting"
"midjourney_0200.png","modern interior of tram futuristic"
"midjourney_0201.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior"
"midjourney_0206.png","interior of futuristic tram with big windows, cyber eco style, light green gray colors, handrails, screen on windows, a lot of place to sit, chairs, photorealistic, hi tech"
"midjourney_0207.png","light projections inside the tram inspired by space and stars"
"midjourney_0209.png","drops of woter"
"midjourney_0210.png","future, futuristic, tram, streamlined, navy blue, fast, wavy, in the city, modern"
"midjourney_0211.png","cuberpank,eco,light,led,tram"
"midjourney_0212.png","interior of future tram, ergonomic seats, friendly vibe"
"midjourney_0213.png","interior of tram, biophilic, futuristic, funktional, cirkle, led lighting, big windows, new technologies, dark green colours"
"midjourney_0214.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric,"
"midjourney_0216.png","future, high realistic, interior tram, streamlined, fast, wavy, brown, in the city, modern, liquid"
"midjourney_0217.png","interior of tram, biophilic, nature, biedge, funktional"
"midjourney_0219.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, comfort"
"midjourney_0221.png","modern futuristic tram super fast and oblique in city extraordinary two floors economic ecofriendly independent stylish and new"
"midjourney_0223.png","the interior of modern, simple and futuristic tram, with glazing and nature"
"midjourney_0224.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_0226.png","drops of woter"
"midjourney_0228.png","futurystic design of tram interior with organic convex form of lighting an windows"
"midjourney_0229.png","interior design of a tram which is ergonomic, economical, organic with panoramic ceiling windows, wavy shapes, led amient lighting, natural materials with one contrasting colour"
"midjourney_0230.png","futuristic tram, blue, orange, black, LED, glass, curve shapes, round"
"midjourney_0231.png","futuristic tram interior, blue, orange, black, LED, glass, curve shapes, round, daylight"
"midjourney_0232.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window, warm light, woodeen floor, plants"
"midjourney_0233.png","future tram streamlined designer round single chair linear light on ceiling big window futuristic"
"midjourney_0234.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, ahead tram"
